satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
0.09999999999999998,0.83,6.0,278.0,4.0,0.0,1,0,marketing,low
0.99,0.86,3.0,167.0,2.0,0.0,0,0,sales,low
0.24,0.65,6.0,210.0,5.0,0.0,0,0,management,high
0.55,0.68,3.0,178.0,3.0,1.0,0,0,technical,low
0.6,0.9,4.0,260.0,2.0,0.0,0,0,sales,low
0.62,0.95,4.0,140.0,2.0,0.0,0,0,accounting,low
0.49,0.61,4.0,232.0,3.0,1.0,0,0,technical,low
0.91,1.0,4.0,257.0,5.0,0.0,1,0,accounting,low
0.73,0.87,5.0,257.0,5.0,0.0,1,0,product_mng,low
0.67,0.48,6.0,107.0,2.0,1.0,0,0,hr,low
0.69,0.86,4.0,238.0,3.0,0.0,0,0,technical,low
0.51,0.71,4.0,208.0,3.0,1.0,0,0,marketing,low
0.74,1.0,5.0,222.0,6.0,0.0,1,0,accounting,low
0.39,0.5,1.9999999999999998,135.0,3.0,0.0,1,0,support,low
0.78,0.86,5.0,274.0,5.0,0.0,1,0,sales,low
0.91,0.9,4.0,174.0,3.0,0.0,0,0,support,low
0.69,0.72,4.0,185.0,10.0,1.0,0,0,management,high
0.86,0.77,5.0,230.0,2.0,0.0,0,0,sales,low
0.86,0.77,3.0,271.0,3.0,0.0,0,0,management,high
0.45,0.54,1.9999999999999998,138.0,3.0,0.0,1,0,technical,low
0.76,0.8,5.0,217.0,2.0,0.0,0,0,sales,low
0.74,0.55,5.0,168.0,4.0,0.0,0,0,management,high
0.74,0.54,3.0,175.0,3.0,1.0,0,0,product_mng,low
0.09999999999999998,0.55,1.9999999999999998,247.0,4.0,0.0,1,0,sales,low
0.66,0.78,4.0,161.0,6.0,0.0,0,0,product_mng,medium
0.75,0.69,3.0,274.0,2.0,0.0,0,0,sales,low
0.72,0.73,5.0,134.0,2.0,0.0,0,0,sales,low
0.18,0.61,5.0,174.0,6.0,0.0,0,0,sales,medium
0.97,0.58,4.0,159.0,3.0,0.0,0,0,technical,low
0.78,0.97,4.0,142.0,3.0,0.0,0,0,sales,low
0.43,0.98,4.0,164.0,3.0,0.0,0,1,sales,medium
0.19,0.92,5.0,193.0,6.0,0.0,0,0,technical,medium
0.45,0.47,1.9999999999999998,136.0,3.0,0.0,1,0,sales,low
0.92,0.87,4.0,226.0,6.0,1.0,1,0,technical,low
0.09999999999999998,0.77,6.0,265.0,4.0,0.0,1,0,sales,low
0.74,0.71,3.0,206.0,3.0,0.0,0,0,management,high
0.51,0.63,5.0,260.0,2.0,0.0,0,0,product_mng,low
0.13,0.76,5.0,219.0,4.0,0.0,0,0,technical,low
0.15000000000000002,0.6,5.0,188.0,7.0,0.0,0,0,sales,medium
0.96,0.49,5.0,137.0,3.0,0.0,0,0,hr,medium
0.44,0.37,1.9999999999999998,219.0,2.0,0.0,0,0,technical,low
0.56,0.59,5.0,209.0,2.0,1.0,0,0,hr,medium
0.73,0.67,1.9999999999999998,139.0,8.0,0.0,0,0,sales,medium
0.73,0.55,3.0,149.0,3.0,0.0,0,0,technical,low
0.94,0.99,1.9999999999999998,273.0,4.0,0.0,0,0,technical,medium
0.78,0.59,5.0,236.0,3.0,0.0,0,0,technical,low
0.69,0.49,3.0,198.0,4.0,0.0,0,0,technical,medium
0.85,0.5,3.0,168.0,2.0,1.0,0,0,marketing,low
0.39,0.45,1.9999999999999998,140.0,3.0,0.0,1,0,sales,low
0.92,0.61,4.0,143.0,8.0,0.0,0,0,sales,medium
0.96,0.85,5.0,168.0,2.0,0.0,0,0,support,low
0.42,0.49,1.9999999999999998,152.0,3.0,0.0,1,0,support,low
0.4,0.49,1.9999999999999998,135.0,3.0,0.0,1,0,sales,low
0.71,0.68,4.0,228.0,2.0,0.0,0,0,sales,low
0.39,0.57,1.9999999999999998,130.0,3.0,0.0,1,0,hr,low
0.51,0.73,4.0,229.0,3.0,0.0,0,0,sales,low
0.52,0.63,3.0,269.0,2.0,0.0,0,0,sales,low
0.10999999999999999,0.78,7.0,278.0,4.0,0.0,1,0,sales,low
0.59,0.41,4.0,139.0,3.0,0.0,0,0,accounting,low
0.88,0.72,3.0,193.0,4.0,0.0,0,0,sales,low
0.7,0.98,3.0,215.0,2.0,0.0,0,0,sales,low
0.75,0.89,6.0,250.0,2.0,0.0,0,0,marketing,low
0.66,0.51,4.0,254.0,2.0,0.0,0,0,sales,low
0.19,0.59,7.0,192.0,3.0,0.0,1,0,sales,low
0.67,0.56,5.0,174.0,2.0,1.0,0,0,RandD,low
0.36,0.82,4.0,218.0,5.0,0.0,0,0,RandD,medium
0.08999999999999997,0.78,6.0,254.0,4.0,0.0,1,0,support,low
0.84,0.68,4.0,151.0,2.0,0.0,0,0,technical,low
0.5,0.59,4.0,192.0,2.0,0.0,0,0,sales,low
0.82,0.87,4.0,239.0,5.0,0.0,1,0,sales,low
0.77,0.67,3.0,186.0,2.0,0.0,0,0,technical,low
0.57,0.54,4.0,210.0,3.0,0.0,0,0,product_mng,low
0.62,0.59,3.0,128.0,3.0,0.0,0,0,RandD,medium
0.95,0.64,3.0,262.0,3.0,0.0,0,0,sales,low
0.98,0.74,4.0,260.0,2.0,1.0,0,0,marketing,low
0.7,0.77,4.0,245.0,2.0,0.0,0,0,sales,low
0.25,0.62,6.0,271.0,5.0,0.0,0,0,sales,medium
0.84,1.0,5.0,234.0,5.0,0.0,1,0,technical,low
0.73,0.96,5.0,256.0,6.0,1.0,1,0,support,low
0.7,0.63,3.0,157.0,2.0,0.0,0,0,RandD,medium
0.85,0.79,3.0,156.0,3.0,0.0,0,0,sales,low
0.10999999999999999,0.94,6.0,266.0,4.0,0.0,1,0,support,low
0.48,0.97,4.0,141.0,2.0,0.0,0,0,product_mng,low
0.39,0.37,3.0,127.0,3.0,0.0,0,0,sales,low
1.0,0.93,5.0,167.0,3.0,0.0,0,0,sales,low
0.81,0.87,4.0,203.0,2.0,0.0,0,0,sales,low
0.84,0.79,4.0,258.0,4.0,0.0,0,0,support,medium
0.54,0.49,4.0,152.0,3.0,1.0,0,0,sales,low
0.79,0.82,5.0,158.0,2.0,0.0,0,0,support,low
0.99,0.91,3.0,241.0,2.0,0.0,0,0,sales,low
0.82,0.68,1.9999999999999998,200.0,3.0,0.0,0,0,sales,low
0.09999999999999998,0.84,6.0,286.0,4.0,0.0,1,0,product_mng,low
0.77,0.89,3.0,142.0,3.0,0.0,0,0,marketing,low
0.43,0.52,1.9999999999999998,146.0,3.0,0.0,1,0,technical,low
0.41,0.5,1.9999999999999998,153.0,3.0,0.0,1,0,technical,low
0.52,0.74,4.0,174.0,3.0,0.0,0,0,technical,low
0.76,0.89,4.0,224.0,2.0,0.0,0,0,product_mng,low
0.63,0.64,3.0,180.0,3.0,0.0,0,0,accounting,medium
0.09999999999999998,0.79,6.0,301.0,5.0,0.0,1,0,RandD,low
0.58,0.38,4.0,203.0,5.0,0.0,0,0,sales,medium
0.67,0.83,3.0,220.0,3.0,0.0,0,0,sales,low
0.13,0.43,4.0,165.0,5.0,0.0,0,0,sales,medium
0.8,0.53,3.0,255.0,5.0,0.0,1,0,technical,low
0.44,0.54,1.9999999999999998,139.0,3.0,0.0,1,0,support,low
0.66,0.87,3.0,223.0,7.0,0.0,0,0,sales,medium
0.72,1.0,5.0,234.0,5.0,0.0,1,0,marketing,low
0.7,0.63,3.0,157.0,4.0,0.0,0,0,sales,low
0.35,0.67,1.9999999999999998,116.0,3.0,0.0,0,0,RandD,medium
0.87,0.94,4.0,256.0,2.0,0.0,0,0,support,low
0.61,0.63,4.0,146.0,4.0,1.0,0,0,sales,low
0.19,0.81,5.0,245.0,5.0,0.0,0,0,RandD,medium
0.98,0.9,4.0,247.0,2.0,0.0,0,0,technical,low
0.66,0.52,3.0,149.0,4.0,1.0,0,0,sales,low
0.52,0.89,3.0,188.0,6.0,0.0,0,0,marketing,medium
0.91,0.67,1.9999999999999998,255.0,4.0,0.0,0,0,accounting,medium
0.53,0.63,4.0,259.0,2.0,0.0,0,0,sales,low
0.98,0.79,5.0,257.0,4.0,0.0,0,0,technical,medium
0.09999999999999998,0.93,6.0,289.0,4.0,1.0,1,0,support,low
0.75,0.73,5.0,181.0,3.0,1.0,0,0,technical,low
0.83,0.98,3.0,229.0,6.0,0.0,0,0,support,medium
0.55,0.72,4.0,273.0,3.0,0.0,0,0,technical,low
0.75,0.77,4.0,136.0,3.0,0.0,0,0,management,medium
0.36,0.57,1.9999999999999998,142.0,3.0,0.0,1,0,product_mng,low
0.49,0.52,5.0,188.0,4.0,0.0,0,0,product_mng,low
0.59,0.48,3.0,197.0,3.0,0.0,0,0,product_mng,low
0.89,0.85,5.0,266.0,5.0,0.0,1,0,sales,low
0.93,0.97,5.0,255.0,4.0,0.0,0,0,support,low
0.43,0.53,1.9999999999999998,136.0,3.0,0.0,1,0,sales,low
0.58,0.83,3.0,226.0,3.0,0.0,0,0,RandD,medium
0.56,0.97,5.0,163.0,2.0,0.0,0,0,management,medium
0.88,0.89,4.0,254.0,5.0,0.0,1,0,sales,low
0.53,0.66,3.0,109.0,2.0,0.0,0,0,RandD,low
0.25,0.46,4.0,214.0,4.0,0.0,1,0,technical,low
0.10999999999999999,0.77,6.0,274.0,4.0,0.0,1,0,support,low
0.93,0.77,5.0,106.0,5.0,0.0,0,0,technical,medium
0.54,0.65,5.0,206.0,4.0,1.0,0,0,sales,low
0.10999999999999999,0.86,6.0,299.0,4.0,1.0,1,0,sales,low
0.8,0.86,5.0,262.0,6.0,0.0,1,0,sales,low
0.66,0.65,3.0,196.0,3.0,1.0,0,0,technical,low
0.20999999999999996,0.61,3.0,173.0,2.0,0.0,0,0,RandD,medium
0.64,0.86,5.0,274.0,2.0,1.0,0,0,sales,low
0.78,0.8,4.0,175.0,3.0,0.0,0,0,product_mng,low
0.16000000000000003,0.87,3.0,99.0,5.0,1.0,0,0,product_mng,low
0.4,0.57,1.9999999999999998,151.0,3.0,0.0,1,0,support,low
0.69,0.9,3.0,185.0,4.0,0.0,0,0,product_mng,low
0.44,0.45,6.0,237.0,6.0,0.0,0,0,support,medium
0.41,0.45,3.0,236.0,2.0,0.0,0,0,RandD,medium
0.75,0.87,4.0,146.0,8.0,1.0,0,0,support,medium
0.6,0.72,4.0,267.0,4.0,0.0,0,0,support,medium
0.75,0.51,4.0,138.0,4.0,0.0,0,0,marketing,medium
0.93,0.74,1.9999999999999998,169.0,4.0,0.0,0,0,support,medium
0.92,0.94,1.9999999999999998,224.0,2.0,0.0,0,0,sales,low
0.41,0.51,1.9999999999999998,144.0,3.0,0.0,1,0,RandD,low
0.43,0.56,1.9999999999999998,129.0,3.0,0.0,1,0,sales,low
0.56,0.74,3.0,154.0,2.0,0.0,0,0,hr,medium
0.78,0.78,3.0,135.0,3.0,0.0,0,0,technical,low
0.66,0.93,5.0,253.0,5.0,0.0,1,0,product_mng,low
0.53,0.55,5.0,224.0,2.0,1.0,0,0,hr,medium
0.72,0.54,4.0,219.0,2.0,0.0,0,0,technical,low
0.82,0.57,1.9999999999999998,158.0,3.0,1.0,0,0,hr,medium
0.66,0.65,3.0,272.0,10.0,0.0,0,0,product_mng,medium
0.91,0.96,4.0,232.0,5.0,0.0,1,0,sales,low
0.87,0.92,4.0,263.0,3.0,0.0,0,0,management,medium
0.74,0.92,5.0,193.0,3.0,0.0,0,0,sales,low
0.09999999999999998,0.97,6.0,247.0,4.0,0.0,1,0,management,low
0.46,0.55,3.0,139.0,2.0,0.0,0,0,sales,low
0.8,0.72,4.0,173.0,3.0,0.0,0,0,accounting,low
0.85,0.87,4.0,152.0,7.0,0.0,0,0,sales,medium
0.44,0.56,1.9999999999999998,158.0,3.0,0.0,1,0,accounting,low
0.69,0.83,5.0,225.0,3.0,0.0,0,0,management,medium
0.09999999999999998,0.88,7.0,267.0,4.0,0.0,1,0,management,low
0.36,0.93,3.0,162.0,5.0,0.0,0,0,support,medium
0.51,0.86,4.0,260.0,3.0,1.0,0,0,marketing,low
0.16000000000000003,0.68,5.0,149.0,7.0,1.0,0,0,sales,medium
0.10999999999999999,0.79,6.0,294.0,4.0,0.0,1,0,technical,low
0.92,0.81,4.0,206.0,2.0,0.0,0,0,hr,medium
0.6,0.83,4.0,216.0,2.0,1.0,0,0,hr,medium
0.87,0.88,5.0,262.0,6.0,0.0,1,0,sales,low
0.43,0.38,3.0,119.0,2.0,0.0,0,0,sales,low
0.65,0.98,3.0,283.0,2.0,1.0,0,0,technical,low
0.68,0.92,1.9999999999999998,184.0,4.0,0.0,0,0,sales,low
0.79,0.48,4.0,184.0,5.0,1.0,0,0,product_mng,medium
0.68,0.66,4.0,229.0,3.0,0.0,0,0,product_mng,low
0.88,0.58,5.0,213.0,4.0,0.0,0,0,hr,medium
0.73,0.62,3.0,218.0,3.0,0.0,0,0,accounting,medium
0.81,1.0,4.0,253.0,5.0,0.0,1,0,technical,low
0.44,0.52,1.9999999999999998,149.0,3.0,0.0,1,0,marketing,low
0.82,0.76,4.0,266.0,3.0,0.0,0,1,management,high
0.35,0.56,4.0,142.0,2.0,0.0,0,0,hr,medium
0.82,0.77,3.0,108.0,6.0,0.0,0,0,product_mng,medium
0.84,0.71,4.0,273.0,3.0,0.0,0,0,technical,low
0.96,0.92,3.0,182.0,4.0,0.0,0,0,sales,low
0.33,0.59,3.0,243.0,2.0,0.0,0,0,technical,low
0.09999999999999998,0.84,6.0,286.0,4.0,0.0,1,0,product_mng,low
0.51,0.5,1.9999999999999998,235.0,2.0,0.0,0,0,technical,low
0.62,0.99,4.0,171.0,3.0,0.0,0,0,RandD,medium
0.74,0.85,4.0,105.0,5.0,0.0,0,0,sales,low
0.78,0.65,4.0,207.0,2.0,0.0,0,0,support,low
0.37,0.47,1.9999999999999998,138.0,3.0,1.0,1,0,accounting,low
0.64,0.57,4.0,271.0,2.0,0.0,0,0,sales,low
0.73,0.74,4.0,181.0,4.0,0.0,0,0,marketing,medium
0.57,0.86,4.0,268.0,6.0,0.0,0,0,product_mng,medium
0.85,0.95,5.0,236.0,5.0,0.0,1,0,hr,low
0.72,0.92,3.0,242.0,8.0,0.0,0,0,sales,medium
0.54,0.43,3.0,192.0,2.0,0.0,0,0,support,low
0.27,0.66,3.0,133.0,6.0,0.0,0,0,sales,medium
0.78,0.81,3.0,222.0,2.0,0.0,1,0,sales,low
0.82,0.62,4.0,202.0,2.0,0.0,0,0,accounting,low
0.32,0.67,5.0,224.0,4.0,1.0,0,0,accounting,low
0.20999999999999996,0.85,5.0,153.0,3.0,0.0,0,0,hr,medium
0.78,0.71,4.0,296.0,3.0,0.0,1,0,hr,low
0.8,0.85,4.0,273.0,5.0,0.0,1,0,management,low
0.5,0.7,4.0,135.0,3.0,0.0,0,0,hr,medium
0.22999999999999998,0.99,5.0,176.0,4.0,1.0,0,0,sales,low
0.43,0.53,1.9999999999999998,157.0,3.0,0.0,1,0,RandD,low
0.83,0.85,4.0,255.0,5.0,0.0,1,0,management,low
0.93,0.58,3.0,215.0,3.0,0.0,0,0,sales,low
0.10999999999999999,0.93,7.0,308.0,4.0,0.0,1,0,product_mng,low
0.10999999999999999,0.89,6.0,268.0,4.0,0.0,1,0,product_mng,low
0.68,0.84,3.0,239.0,2.0,0.0,0,0,management,high
0.79,0.72,3.0,216.0,4.0,0.0,0,0,support,medium
0.21999999999999997,0.74,5.0,178.0,5.0,0.0,0,0,product_mng,medium
0.9,0.91,5.0,176.0,3.0,0.0,0,0,sales,low
0.86,0.86,3.0,155.0,4.0,0.0,0,0,accounting,medium
0.17000000000000004,0.61,3.0,241.0,5.0,1.0,0,0,technical,medium
0.44,0.63,3.0,162.0,2.0,0.0,0,0,RandD,medium
0.77,0.99,5.0,228.0,5.0,0.0,1,0,support,low
0.66,0.67,4.0,268.0,2.0,0.0,0,0,technical,low
0.92,0.76,5.0,132.0,3.0,1.0,0,0,RandD,low
0.65,0.37,5.0,128.0,3.0,1.0,0,0,product_mng,low
0.61,0.97,4.0,198.0,2.0,0.0,0,0,product_mng,low
0.45,0.48,3.0,145.0,2.0,0.0,0,0,support,low
0.51,0.88,3.0,202.0,4.0,0.0,0,0,hr,medium
0.69,0.56,1.9999999999999998,214.0,2.0,0.0,0,0,sales,low
0.39,0.49,1.9999999999999998,146.0,3.0,0.0,1,0,sales,low
0.09999999999999998,0.77,7.0,291.0,4.0,0.0,1,0,accounting,low
0.85,0.54,3.0,139.0,3.0,0.0,0,0,sales,low
0.51,0.94,4.0,247.0,2.0,0.0,0,0,management,high
0.36,0.48,1.9999999999999998,137.0,3.0,0.0,1,0,technical,low
0.56,0.87,3.0,146.0,10.0,0.0,0,0,sales,medium
0.56,0.64,3.0,262.0,2.0,1.0,0,0,RandD,low
0.83,0.86,3.0,273.0,3.0,0.0,0,0,technical,low
0.87,0.95,4.0,251.0,3.0,0.0,0,0,technical,low
0.53,0.74,3.0,172.0,10.0,0.0,0,1,management,high
0.75,0.55,5.0,204.0,3.0,0.0,0,0,support,low
0.14,0.72,6.0,100.0,5.0,0.0,0,0,management,high
0.92,0.66,4.0,133.0,3.0,0.0,0,0,support,low
0.91,0.77,3.0,144.0,3.0,0.0,0,0,sales,low
0.14,0.49,4.0,115.0,4.0,0.0,0,0,support,low
0.42,0.46,1.9999999999999998,150.0,3.0,0.0,1,0,sales,low
0.43,0.48,1.9999999999999998,135.0,3.0,0.0,1,0,sales,low
0.67,0.63,3.0,270.0,5.0,0.0,0,0,sales,medium
0.64,0.51,4.0,177.0,3.0,0.0,0,0,technical,low
0.58,0.49,3.0,135.0,2.0,0.0,0,0,product_mng,low
0.91,0.79,4.0,166.0,3.0,0.0,0,0,product_mng,low
0.69,0.51,3.0,257.0,3.0,1.0,0,0,product_mng,low
0.78,0.93,4.0,225.0,5.0,0.0,1,0,sales,low
0.42,0.54,1.9999999999999998,156.0,3.0,0.0,1,0,sales,low
0.67,0.9,5.0,171.0,3.0,0.0,0,0,sales,low
0.92,0.68,4.0,178.0,3.0,0.0,0,0,product_mng,low
0.41,0.53,1.9999999999999998,157.0,3.0,0.0,1,0,sales,low
0.91,0.91,4.0,262.0,6.0,0.0,1,0,support,low
0.56,0.92,4.0,172.0,2.0,0.0,0,0,support,low
0.92,0.85,4.0,184.0,3.0,0.0,0,0,sales,low
0.19,0.35999999999999993,3.0,167.0,5.0,0.0,0,0,sales,medium
0.83,0.55,5.0,250.0,3.0,1.0,0,0,sales,low
0.58,0.62,3.0,218.0,3.0,0.0,0,0,support,low
0.83,0.87,5.0,248.0,3.0,0.0,0,0,sales,low
0.09999999999999998,0.89,7.0,291.0,4.0,0.0,1,0,support,low
0.76,0.94,3.0,189.0,3.0,0.0,0,0,sales,low
0.87,0.77,4.0,261.0,3.0,0.0,0,0,technical,low
0.72,0.49,4.0,148.0,2.0,0.0,0,0,product_mng,low
0.38,0.49,1.9999999999999998,132.0,3.0,0.0,1,0,support,low
0.52,0.69,5.0,208.0,8.0,1.0,0,0,RandD,medium
0.4,0.53,1.9999999999999998,152.0,3.0,0.0,1,0,product_mng,low
0.09999999999999998,0.84,6.0,246.0,4.0,0.0,1,0,hr,low
0.68,0.71,4.0,206.0,2.0,0.0,0,0,hr,medium
0.41,0.48,1.9999999999999998,136.0,3.0,0.0,1,0,technical,low
0.71,0.72,4.0,137.0,3.0,0.0,0,0,sales,low
0.96,0.75,5.0,176.0,4.0,0.0,0,0,sales,low
0.75,0.78,1.9999999999999998,259.0,3.0,0.0,0,0,product_mng,low
0.86,1.0,5.0,229.0,5.0,0.0,1,0,product_mng,low
0.29,0.68,4.0,210.0,3.0,0.0,0,0,support,low
0.22999999999999998,0.9,5.0,234.0,3.0,1.0,0,0,sales,low
0.75,1.0,4.0,216.0,6.0,0.0,1,0,technical,low
0.79,0.93,5.0,169.0,3.0,0.0,0,0,RandD,medium
0.69,0.91,3.0,167.0,2.0,0.0,0,0,technical,low
0.81,0.91,3.0,184.0,3.0,0.0,0,0,RandD,medium
0.99,0.61,5.0,196.0,3.0,0.0,0,0,technical,low
0.76,0.8,5.0,217.0,2.0,0.0,0,0,sales,low
0.57,0.9,5.0,145.0,3.0,0.0,0,0,accounting,low
0.99,0.71,4.0,199.0,4.0,0.0,0,0,support,medium
0.89,0.63,4.0,270.0,3.0,1.0,0,0,sales,low
0.08999999999999997,0.94,6.0,283.0,5.0,0.0,1,0,product_mng,low
0.62,0.56,4.0,267.0,4.0,0.0,0,0,support,medium
0.73,0.86,5.0,249.0,5.0,0.0,1,0,technical,low
0.91,0.55,3.0,223.0,3.0,0.0,0,0,product_mng,low
0.41,0.48,1.9999999999999998,148.0,3.0,0.0,1,0,sales,low
0.66,0.84,4.0,253.0,4.0,0.0,0,0,marketing,medium
0.95,0.75,4.0,151.0,3.0,0.0,0,0,product_mng,low
0.31,0.87,4.0,184.0,3.0,0.0,1,0,technical,low
0.83,0.92,4.0,235.0,5.0,0.0,1,0,sales,low
0.36,0.49,1.9999999999999998,147.0,3.0,0.0,1,0,marketing,low
0.65,0.9,6.0,217.0,4.0,1.0,0,1,RandD,medium
0.52,0.63,3.0,204.0,3.0,0.0,0,0,technical,low
0.84,0.49,3.0,172.0,4.0,0.0,0,0,RandD,medium
0.37,0.46,1.9999999999999998,156.0,3.0,0.0,1,0,sales,low
0.61,1.0,4.0,133.0,4.0,0.0,0,0,sales,low
0.76,0.7,3.0,136.0,2.0,0.0,0,0,hr,medium
0.65,0.56,3.0,221.0,2.0,0.0,0,0,sales,low
0.43,0.54,1.9999999999999998,156.0,3.0,0.0,1,0,sales,low
0.41,0.53,1.9999999999999998,157.0,3.0,0.0,1,0,accounting,low
0.38,0.53,1.9999999999999998,138.0,3.0,0.0,1,0,product_mng,low
0.08999999999999997,0.84,7.0,260.0,4.0,0.0,1,0,sales,low
0.24,0.7,5.0,172.0,4.0,0.0,0,0,sales,low
0.10999999999999999,0.96,6.0,280.0,4.0,0.0,1,0,support,low
0.34,0.6,4.0,114.0,3.0,0.0,0,0,technical,low
0.96,0.76,4.0,158.0,3.0,0.0,0,0,product_mng,low
0.48,0.61,3.0,251.0,3.0,0.0,0,0,support,low
0.65,0.75,3.0,214.0,3.0,0.0,0,0,sales,low
0.66,0.89,4.0,169.0,4.0,0.0,0,0,support,low
0.78,0.65,3.0,139.0,3.0,0.0,0,0,marketing,low
0.53,0.63,5.0,159.0,4.0,0.0,0,0,sales,low
0.97,0.63,5.0,163.0,3.0,0.0,0,0,technical,low
0.37,0.51,1.9999999999999998,153.0,3.0,0.0,0,0,product_mng,low
0.59,0.69,3.0,162.0,3.0,0.0,0,0,technical,low
0.25,0.69,3.0,187.0,4.0,0.0,0,0,marketing,medium
0.18,0.75,3.0,142.0,2.0,0.0,0,0,product_mng,low
0.9,0.83,5.0,259.0,5.0,0.0,1,0,accounting,low
0.66,0.57,4.0,161.0,7.0,0.0,0,1,management,high
0.93,0.86,4.0,145.0,3.0,0.0,0,0,technical,low
0.93,0.9,3.0,172.0,3.0,0.0,0,0,product_mng,low
0.64,0.81,1.9999999999999998,226.0,2.0,0.0,0,0,product_mng,low
0.19,0.93,3.0,110.0,4.0,0.0,0,0,technical,low
0.41,0.47,1.9999999999999998,138.0,3.0,0.0,1,0,sales,low
0.61,0.89,3.0,242.0,10.0,0.0,0,0,sales,medium
0.75,0.73,1.9999999999999998,152.0,4.0,0.0,0,0,product_mng,medium
0.72,0.82,4.0,231.0,3.0,0.0,0,0,product_mng,low
0.84,0.99,3.0,144.0,4.0,0.0,0,0,sales,low
0.79,0.6,5.0,223.0,3.0,0.0,0,0,sales,low
0.66,0.72,5.0,152.0,3.0,1.0,0,0,sales,low
0.74,0.87,5.0,242.0,5.0,0.0,1,0,support,low
0.92,0.6,3.0,179.0,2.0,0.0,0,0,product_mng,low
0.37,0.49,1.9999999999999998,151.0,3.0,0.0,1,0,sales,low
0.79,0.58,3.0,294.0,4.0,0.0,1,0,hr,low
0.91,0.97,4.0,274.0,6.0,0.0,1,0,technical,low
0.44,0.68,3.0,140.0,3.0,0.0,0,0,technical,low
0.53,0.56,5.0,236.0,4.0,1.0,0,0,support,low
0.93,0.95,1.9999999999999998,156.0,3.0,1.0,0,0,support,low
0.62,0.57,4.0,215.0,3.0,0.0,0,0,sales,low
0.56,0.48,3.0,134.0,3.0,0.0,0,0,product_mng,low
0.49,0.95,4.0,181.0,3.0,0.0,0,0,support,low
0.09999999999999998,0.87,6.0,284.0,4.0,0.0,1,0,sales,low
0.5,0.72,3.0,182.0,2.0,1.0,0,0,product_mng,low
0.69,0.74,3.0,215.0,2.0,0.0,0,0,sales,low
0.37,0.57,1.9999999999999998,157.0,3.0,0.0,1,0,RandD,low
0.61,0.42,1.9999999999999998,103.0,8.0,0.0,0,0,marketing,medium
0.84,0.68,3.0,231.0,3.0,0.0,0,0,product_mng,low
0.92,0.55,4.0,220.0,2.0,0.0,0,0,sales,low
0.83,0.57,3.0,135.0,3.0,1.0,0,0,support,low
0.94,0.86,3.0,221.0,3.0,1.0,0,0,sales,low
0.81,0.61,4.0,142.0,4.0,0.0,0,0,sales,low
0.71,0.54,3.0,249.0,3.0,0.0,0,0,marketing,medium
0.49,0.93,4.0,184.0,3.0,0.0,0,0,technical,low
0.77,0.61,5.0,146.0,3.0,0.0,0,0,support,low
0.32,0.73,6.0,194.0,5.0,0.0,0,0,product_mng,medium
0.63,0.93,4.0,201.0,3.0,0.0,0,0,product_mng,low
0.63,0.59,4.0,249.0,2.0,0.0,0,0,technical,low
0.98,0.72,3.0,262.0,4.0,0.0,0,0,hr,medium
0.97,0.77,3.0,182.0,2.0,1.0,0,0,support,low
0.55,0.98,1.9999999999999998,144.0,2.0,0.0,0,0,hr,medium
0.52,0.63,3.0,233.0,3.0,0.0,0,1,sales,medium
0.16000000000000003,0.99,3.0,213.0,6.0,1.0,0,1,RandD,medium
0.75,0.5,4.0,166.0,4.0,0.0,0,0,product_mng,medium
0.2,0.49,5.0,199.0,5.0,0.0,0,0,sales,medium
0.69,0.94,3.0,170.0,3.0,0.0,0,0,product_mng,low
0.57,0.57,4.0,141.0,3.0,0.0,0,0,technical,low
0.87,0.54,3.0,260.0,2.0,0.0,0,0,sales,low
0.85,0.89,4.0,221.0,5.0,0.0,1,0,technical,low
0.52,0.98,5.0,217.0,2.0,1.0,0,0,technical,low
0.53,0.68,4.0,173.0,3.0,0.0,0,0,sales,low
0.5,0.57,3.0,223.0,3.0,0.0,0,0,technical,low
0.55,0.9,4.0,199.0,3.0,0.0,0,0,accounting,low
0.83,0.65,3.0,231.0,2.0,0.0,0,0,support,low
0.51,0.75,3.0,234.0,2.0,1.0,0,0,marketing,low
0.61,0.74,1.9999999999999998,143.0,6.0,0.0,0,0,sales,medium
0.10999999999999999,0.94,6.0,264.0,4.0,0.0,1,0,product_mng,low
0.72,0.95,5.0,171.0,3.0,0.0,0,0,support,low
0.9,0.98,5.0,245.0,5.0,0.0,1,0,product_mng,low
0.74,0.51,5.0,198.0,3.0,0.0,0,0,hr,medium
0.92,0.84,3.0,220.0,3.0,1.0,0,0,technical,low
0.76,0.64,3.0,189.0,3.0,0.0,0,0,accounting,medium
0.77,0.73,3.0,224.0,2.0,1.0,0,0,sales,low
0.36,0.48,5.0,310.0,3.0,0.0,1,0,product_mng,low
0.87,0.52,3.0,237.0,3.0,0.0,0,0,support,low
0.77,0.49,4.0,274.0,2.0,1.0,0,0,support,low
0.51,0.98,4.0,171.0,2.0,0.0,0,0,RandD,low
0.54,0.68,4.0,183.0,2.0,0.0,0,0,support,low
0.54,0.88,3.0,251.0,2.0,0.0,0,0,technical,low
0.58,0.75,4.0,186.0,2.0,0.0,0,0,product_mng,low
0.9,0.66,4.0,242.0,3.0,0.0,0,0,support,low
0.72,0.5,3.0,257.0,6.0,0.0,0,0,product_mng,medium
